,Unnamed: 0,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,Brand
1313,1313,Hyundai Verna,Chennai,2008,121097,Diesel,Manual,Second,24.0,1396,88.76,5,1.9,Hyundai
1314,1314,BMW 5,Mumbai,2011,89000,Diesel,Automatic,First,16.73,1995,218.0,5,16.57,BMW
1315,1315,Honda City,Bangalore,2012,72000,Petrol,Manual,First,17.0,1497,118.0,5,5.75,Honda
1316,1316,Audi A4,Delhi,2013,36000,Diesel,Automatic,Second,16.55,1968,147.51,5,14.0,Audi
1317,1317,Fiat Linea,Jaipur,2013,86000,Diesel,Manual,Second,19.5,1248,75.0,5,2.5,Fiat
1318,1318,Honda City,Ahmedabad,2002,85000,Petrol,Manual,First,13.0,1343,90.0,5,1.2,Honda
1320,1320,BMW 3,Kochi,2013,37613,Diesel,Automatic,First,22.69,1995,190.0,5,13.95,BMW
1321,1321,Ford Fiesta,Chennai,2007,100000,Petrol,Manual,First,16.6,1388,68.0,5,1.6,Ford
1322,1322,Tata Nano,Coimbatore,2016,5240,Petrol,Automatic,First,21.9,624,37.48,4,3.6,Tata
1323,1323,Maruti Eeco,Mumbai,2018,20000,CNG,Manual,First,15.1,1196,73.0,5,4.5,Maruti
1324,1324,Maruti Ignis,Coimbatore,2019,16862,Petrol,Manual,First,20.89,1197,81.8,5,6.06,Maruti
1325,1325,Maruti Swift,Coimbatore,2013,59254,Petrol,Manual,Second,17.5,1298,85.8,5,5.29,Maruti
1326,1326,Ford Ecosport,Jaipur,2014,60000,Diesel,Manual,First,22.7,1498,89.84,5,5.75,Ford
1327,1327,Maruti Swift,Hyderabad,2015,50295,Petrol,Manual,First,16.1,1197,74.0,5,5.8,Maruti
1328,1328,Maruti Swift,Coimbatore,2014,47674,Petrol,Manual,First,19.1,1197,85.8,5,5.72,Maruti
1329,1329,Hyundai i10,Kochi,2014,61517,Petrol,Automatic,First,16.95,1197,78.9,5,4.39,Hyundai
1330,1330,Mahindra XUV500,Coimbatore,2016,62946,Diesel,Manual,First,15.1,2179,140.0,7,11.05,Mahindra
1331,1331,Hyundai i20,Delhi,2015,66823,Diesel,Manual,Second,22.54,1396,88.73,5,4.83,Hyundai
1332,1332,Maruti Wagon,Pune,2013,79494,CNG,Manual,First,33.54,998,67.04,5,2.96,Maruti
1333,1333,Hyundai i20,Chennai,2012,107000,Diesel,Manual,Second,21.27,1396,88.76,5,4.5,Hyundai
1334,1334,BMW 7,Mumbai,2011,55000,Diesel,Automatic,Second,16.46,2993,258.0,5,19.5,BMW
1335,1335,Skoda Rapid,Mumbai,2017,24000,Petrol,Automatic,First,14.3,1598,103.52,5,8.75,Skoda
1336,1336,Audi Q7,Mumbai,2016,20002,Diesel,Automatic,First,14.75,2967,245.0,7,67.0,Audi
1337,1337,Honda City,Kochi,2016,54317,Petrol,Manual,First,17.4,1497,117.3,5,8.4,Honda
1338,1338,Hyundai Xcent,Mumbai,2016,10200,Petrol,Manual,First,19.1,1197,82.0,5,4.99,Hyundai
1339,1339,Honda City,Coimbatore,2016,24337,Diesel,Manual,First,26.0,1498,98.6,5,8.18,Honda
1340,1340,Honda Brio,Pune,2012,79000,Petrol,Manual,First,18.4,1198,86.8,5,2.9,Honda
1341,1341,Maruti Ciaz,Jaipur,2015,40500,Diesel,Manual,First,28.09,1248,88.5,5,7.1,Maruti
1342,1342,Maruti Swift,Pune,2016,23000,Diesel,Manual,First,26.59,1248,74.0,5,7.05,Maruti
1343,1343,Honda CR-V,Pune,2015,63050,Petrol,Automatic,First,11.1,2354,158.8,5,17.5,Honda
1344,1344,Toyota Corolla,Mumbai,2008,78000,Petrol,Automatic,Second,14.53,1794,138.1,5,3.41,Toyota
1346,1346,Honda City,Coimbatore,2012,66245,Petrol,Manual,First,17.0,1497,118.0,5,5.68,Honda
1347,1347,Mahindra Scorpio,Bangalore,2007,74112,Diesel,Manual,First,12.05,2179,120.0,9,4.1,Mahindra
1348,1348,Skoda Laura,Delhi,2011,87670,Petrol,Manual,First,13.4,1798,157.8,5,4.0,Skoda
1349,1349,BMW 3,Hyderabad,2015,10000,Diesel,Automatic,First,18.88,1995,184.0,5,30.0,BMW
1350,1350,Maruti SX4,Chennai,2007,62493,Petrol,Manual,First,15.0,1586,104.68,5,1.8,Maruti
1351,1351,Maruti Ciaz,Kochi,2015,44620,Petrol,Manual,First,20.73,1373,91.1,5,6.93,Maruti
1352,1352,Land Rover,Bangalore,2012,66538,Diesel,Automatic,First,10.2,4367,308.0,7,70.0,Land
1353,1353,Toyota Innova,Ahmedabad,2013,60000,Diesel,Manual,First,12.99,2494,100.0,7,7.9,Toyota
1354,1354,Hyundai Santro,Kochi,2011,20842,Petrol,Manual,First,0.0,1086,62.0,5,2.78,Hyundai
1355,1355,Hyundai Santa,Chennai,2014,110000,Diesel,Automatic,First,13.01,2199,194.3,7,14.4,Hyundai
1356,1356,Mercedes-Benz New,Mumbai,2011,45000,Petrol,Automatic,Second,11.74,1796,186.0,5,13.5,Mercedes-Benz
1357,1357,Maruti Wagon,Mumbai,2014,40000,CNG,Manual,Second,26.6,998,58.16,5,3.15,Maruti
1358,1358,Maruti Alto,Coimbatore,2012,49008,Petrol,Manual,First,19.7,796,46.3,5,2.88,Maruti
1359,1359,Maruti Alto,Kolkata,2016,31000,Petrol,Manual,First,24.7,796,47.3,5,2.15,Maruti
1360,1360,Nissan Sunny,Pune,2013,8000,Petrol,Manual,First,16.95,1498,97.7,5,3.75,Nissan
1361,1361,Maruti Alto,Mumbai,2019,171,Petrol,Manual,First,24.7,796,47.3,5,3.6,Maruti
1362,1362,Maruti Alto,Kolkata,2018,2100,Petrol,Manual,First,24.07,998,67.1,5,3.6,Maruti
1363,1363,Hyundai Grand,Coimbatore,2018,20667,Petrol,Automatic,First,18.9,1197,81.86,5,7.55,Hyundai
1364,1364,Honda Mobilio,Kolkata,2015,50000,Diesel,Manual,First,24.2,1498,98.6,7,4.7,Honda
1365,1365,Tata Manza,Jaipur,2010,100030,Diesel,Manual,Second,18.8,1248,90.0,5,1.6,Tata
1366,1366,Chevrolet Optra,Pune,2011,75372,Diesel,Manual,First,16.52,1991,123.7,5,3.34,Chevrolet
1367,1367,Honda City,Kochi,2016,60475,Petrol,Automatic,First,18.0,1497,117.3,5,9.1,Honda
1368,1368,Hyundai Grand,Kochi,2019,18453,Petrol,Manual,First,18.9,1197,81.86,5,6.17,Hyundai
1369,1369,Hyundai Verna,Hyderabad,2008,96578,Diesel,Manual,First,22.0,1582,126.2,5,2.5,Hyundai
1370,1370,Nissan Micra,Kolkata,2016,31001,Petrol,Manual,First,18.44,1198,75.0,5,3.0,Nissan
1371,1371,Hyundai Verna,Jaipur,2012,65900,Diesel,Manual,First,22.32,1582,126.32,5,5.75,Hyundai
1372,1372,Hyundai Creta,Bangalore,2017,26246,Petrol,Manual,First,15.29,1591,121.3,5,10.75,Hyundai
1373,1373,Maruti Wagon,Jaipur,2013,62700,Petrol,Manual,Second,20.51,998,67.04,5,2.85,Maruti
1374,1374,Honda Accord,Chennai,2008,90000,Petrol,Automatic,First,10.2,2354,180.0,5,6.5,Honda
1375,1375,Honda City,Bangalore,2016,36000,Petrol,Automatic,First,16.8,1497,118.0,5,9.45,Honda
1376,1376,Maruti Baleno,Delhi,2016,46000,Diesel,Manual,First,27.39,1248,74.0,5,6.75,Maruti
1377,1377,Honda City,Coimbatore,2017,73003,Diesel,Manual,First,26.0,1498,98.6,5,7.75,Honda
1378,1378,Hyundai i20,Kochi,2014,46566,Diesel,Manual,First,22.54,1396,88.76,5,4.4,Hyundai
1379,1379,Mercedes-Benz E-Class,Jaipur,2015,41493,Diesel,Automatic,First,13.0,2987,265.0,5,42.0,Mercedes-Benz
1380,1380,Nissan Terrano,Kochi,2014,103788,Diesel,Manual,First,19.01,1461,108.5,5,5.67,Nissan
1381,1381,Renault Duster,Bangalore,2016,45000,Diesel,Automatic,First,19.6,1461,108.45,5,11.5,Renault
1382,1382,Maruti Wagon,Pune,2009,120000,Petrol,Manual,First,18.9,998,67.1,5,1.69,Maruti
1383,1383,Hyundai Getz,Jaipur,2009,97359,Diesel,Manual,Second,17.1,1493,110.0,5,1.8,Hyundai
1384,1384,Maruti Ritz,Mumbai,2016,62000,Petrol,Manual,First,18.5,1197,85.8,5,3.2,Maruti
1385,1385,Honda City,Pune,2004,115000,Petrol,Manual,Second,0.0,1197,74.0,5,1.5,Honda
1386,1386,BMW 5,Kochi,2019,18373,Diesel,Automatic,First,22.48,1995,187.74,5,45.86,BMW
1387,1387,Volkswagen Polo,Hyderabad,2016,60453,Petrol,Manual,First,16.47,1198,74.0,5,5.1,Volkswagen
1389,1389,Ford Figo,Mumbai,2010,69009,Petrol,Manual,Second,15.6,1196,70.0,5,2.4,Ford
1390,1390,BMW 3,Hyderabad,2013,30000,Diesel,Automatic,First,18.88,1995,184.0,5,22.0,BMW
1391,1391,Hyundai Verna,Delhi,2012,70707,Diesel,Manual,First,22.32,1582,126.32,5,4.28,Hyundai
1392,1392,Renault Duster,Coimbatore,2015,64677,Diesel,Manual,First,20.45,1461,83.8,5,5.67,Renault
1393,1393,Hyundai Grand,Bangalore,2018,3000,Petrol,Automatic,First,18.9,1197,81.86,5,6.2,Hyundai
1394,1394,BMW X1,Bangalore,2013,49000,Diesel,Automatic,Second,17.05,1995,184.0,5,14.49,BMW
1395,1395,Maruti Ritz,Pune,2010,71000,Diesel,Manual,First,21.1,1248,73.9,5,3.0,Maruti
1396,1396,Hyundai i10,Jaipur,2010,52000,Petrol,Manual,Second,19.81,1086,68.05,5,2.25,Hyundai
1397,1397,BMW X5,Kochi,2016,35659,Diesel,Automatic,First,15.97,2993,258.0,7,43.78,BMW
1398,1398,Honda City,Kochi,2019,5377,Petrol,Manual,First,16.8,1497,116.3,5,11.45,Honda
1399,1399,Mahindra Ssangyong,Delhi,2014,65000,Diesel,Automatic,First,11.18,2696,184.0,7,10.5,Mahindra
1400,1400,Ford Ecosport,Coimbatore,2015,92708,Diesel,Manual,First,22.7,1498,89.84,5,7.48,Ford
1401,1401,Maruti Alto,Coimbatore,2010,48105,Petrol,Manual,First,19.7,796,46.3,5,3.1,Maruti
1402,1402,Volkswagen Polo,Mumbai,2011,46759,Petrol,Manual,First,16.47,1198,74.0,5,2.55,Volkswagen
1403,1403,Volkswagen Polo,Jaipur,2013,62000,Diesel,Manual,First,22.07,1199,73.9,5,3.5,Volkswagen
1404,1404,Volkswagen Polo,Kolkata,2012,35175,Diesel,Manual,First,22.07,1199,73.9,5,2.59,Volkswagen
1405,1405,Maruti Ertiga,Kolkata,2013,70000,Diesel,Manual,First,20.77,1248,88.8,7,5.45,Maruti
1406,1406,Ford EcoSport,Kolkata,2017,30000,Diesel,Manual,First,22.77,1498,98.59,5,6.0,Ford
1407,1407,Toyota Innova,Kolkata,2016,66618,Diesel,Automatic,First,11.36,2755,171.5,7,15.49,Toyota
1408,1408,BMW 5,Mumbai,2010,69300,Petrol,Automatic,Second,10.8,2497,150.0,5,12.5,BMW
1409,1409,Maruti Swift,Kolkata,2017,148000,Diesel,Manual,First,23.4,1248,74.0,5,4.75,Maruti
1410,1410,Ford Ecosport,Mumbai,2017,22000,Petrol,Manual,First,18.88,999,123.24,5,7.85,Ford
1411,1411,Hyundai Verna,Ahmedabad,2013,75000,Diesel,Manual,First,16.8,1493,110.0,5,6.0,Hyundai
1412,1412,Tata Zest,Mumbai,2016,43706,Petrol,Manual,First,17.57,1193,88.7,5,4.0,Tata
1413,1413,Audi A7,Mumbai,2011,42000,Diesel,Automatic,First,14.4,2967,241.4,5,28.75,Audi
1414,1414,Tata Indica,Pune,2012,65000,Diesel,Manual,First,22.3,1248,74.0,5,2.5,Tata
1415,1415,Maruti Swift,Delhi,2015,76128,Diesel,Manual,First,26.59,1248,74.0,5,5.5,Maruti
1416,1416,Fiat Linea,Kolkata,2010,39852,Petrol,Manual,First,16.0,1368,90.0,5,1.59,Fiat
1417,1417,Hyundai i20,Mumbai,2017,18673,Petrol,Manual,First,18.6,1197,81.83,5,6.22,Hyundai
1418,1418,Hyundai EON,Kolkata,2016,11583,Petrol,Manual,First,21.1,814,55.2,5,2.75,Hyundai
1420,1420,Mercedes-Benz GLA,Pune,2017,50000,Diesel,Automatic,First,17.9,2143,136.0,5,25.0,Mercedes-Benz
1421,1421,Maruti Celerio,Delhi,2014,77000,Petrol,Manual,First,23.1,998,67.04,5,2.8,Maruti
1422,1422,Chevrolet Beat,Mumbai,2014,54890,Petrol,Manual,Second,17.8,1199,76.8,5,2.45,Chevrolet
1423,1423,Honda Jazz,Pune,2016,21000,Petrol,Automatic,First,19.0,1199,88.7,5,6.35,Honda
1424,1424,BMW 3,Mumbai,2009,58557,Diesel,Automatic,Third,16.07,1995,181.0,5,8.0,BMW
1425,1425,Renault Duster,Bangalore,2014,70000,Diesel,Manual,First,19.01,1461,108.45,5,8.25,Renault
1426,1426,Ford Figo,Mumbai,2017,16000,Petrol,Automatic,First,17.01,1499,110.4,5,5.95,Ford
1427,1427,Toyota Innova,Kochi,2018,8899,Diesel,Manual,First,13.68,2393,147.8,7,19.92,Toyota
1428,1428,Chevrolet Beat,Kochi,2016,83629,Diesel,Manual,First,25.44,936,56.3,5,3.15,Chevrolet
1429,1429,Volkswagen Polo,Chennai,2014,35059,Petrol,Automatic,First,17.21,1798,189.0,4,5.75,Volkswagen
1430,1430,Ford Endeavour,Kochi,2018,30552,Diesel,Automatic,First,10.91,3198,197.2,7,32.44,Ford
1431,1431,Hyundai Verna,Kochi,2016,44875,Diesel,Automatic,Second,22.32,1582,126.32,5,8.01,Hyundai
1432,1432,Ford Figo,Coimbatore,2017,25095,Petrol,Manual,First,18.16,1196,86.8,5,6.48,Ford
1433,1433,Maruti 800,Jaipur,2007,59000,Petrol,Manual,First,16.1,796,37.0,4,0.75,Maruti
1434,1434,Honda City,Kolkata,2014,36000,Diesel,Manual,First,26.0,1498,98.6,5,5.0,Honda
1435,1435,Mahindra XUV500,Mumbai,2012,37000,Diesel,Manual,First,16.0,2179,140.0,7,7.75,Mahindra
1436,1436,Ford Figo,Chennai,2010,90000,Diesel,Manual,First,20.0,1399,68.0,5,2.6,Ford
1437,1437,Ford EcoSport,Pune,2018,17000,Petrol,Manual,First,17.0,1497,121.36,5,9.2,Ford
1438,1438,Hyundai i20,Mumbai,2015,42575,Petrol,Manual,First,18.6,1197,81.83,5,5.05,Hyundai
1439,1439,Toyota Innova,Hyderabad,2012,131000,Diesel,Manual,First,12.99,2494,100.0,7,9.6,Toyota
1440,1440,Renault Duster,Mumbai,2013,74000,Diesel,Manual,First,20.46,1461,83.8,5,5.5,Renault
1441,1441,Toyota Innova,Mumbai,2013,47234,Diesel,Manual,First,12.99,2494,100.6,8,9.35,Toyota
1442,1442,Honda City,Delhi,2009,231673,Petrol,Manual,First,17.0,1497,118.0,5,2.6,Honda
1443,1443,Maruti Alto,Hyderabad,2016,10000,Petrol,Manual,First,24.07,998,67.1,5,3.5,Maruti
1444,1444,Nissan Micra,Kochi,2016,49389,Petrol,Manual,First,19.49,1198,67.04,5,4.26,Nissan
1445,1445,Maruti Celerio,Chennai,2016,12000,Petrol,Automatic,Second,23.1,998,67.04,5,4.25,Maruti
1446,1446,Mercedes-Benz New,Hyderabad,2010,65000,Petrol,Manual,Second,11.7,1796,178.0,5,11.75,Mercedes-Benz
1447,1447,Ford Fiesta,Chennai,2013,177000,Diesel,Manual,First,23.5,1498,88.7,5,3.5,Ford
1448,1448,Hyundai Verna,Jaipur,2015,89000,Petrol,Manual,First,17.01,1591,121.3,5,7.5,Hyundai
1449,1449,Hyundai i20,Chennai,2009,72000,Petrol,Automatic,Third,15.0,1396,100.0,5,3.25,Hyundai
1450,1450,Maruti Swift,Chennai,2012,49000,Petrol,Manual,First,17.5,1298,85.8,5,4.9,Maruti
1451,1451,Mercedes-Benz New,Hyderabad,2014,51355,Diesel,Automatic,First,14.84,2143,170.0,5,27.0,Mercedes-Benz
1452,1452,Hyundai Elite,Kochi,2017,13460,Petrol,Manual,First,18.6,1197,81.86,5,8.91,Hyundai
1453,1453,Hyundai Verna,Kochi,2014,35642,Petrol,Automatic,First,17.01,1591,121.4,5,6.69,Hyundai
1454,1454,Chevrolet Cruze,Kochi,2014,52895,Diesel,Manual,First,17.3,1998,163.7,5,6.02,Chevrolet
1455,1455,Toyota Corolla,Mumbai,2010,93000,Petrol,Manual,First,14.28,1798,138.03,5,4.5,Toyota
1456,1456,Maruti A-Star,Pune,2011,70000,Petrol,Manual,First,19.0,998,66.1,5,2.0,Maruti
1457,1457,Nissan Micra,Kolkata,2012,32048,Diesel,Manual,First,23.08,1461,63.1,5,2.4,Nissan
1458,1458,Tata Nano,Pune,2013,4700,Petrol,Manual,First,25.4,624,37.48,4,1.2,Tata
1459,1459,Maruti Swift,Delhi,2014,71800,Diesel,Manual,First,23.4,1248,74.0,5,2.9,Maruti
1460,1460,Land Rover,Coimbatore,2008,69078,Petrol,Manual,First,0.0,1197,74.0,5,40.88,Land
1461,1461,Audi Q3,Ahmedabad,2016,45000,Diesel,Automatic,First,17.32,1968,184.0,5,27.0,Audi
1462,1462,Honda Amaze,Chennai,2016,15388,Diesel,Manual,First,25.8,1498,98.6,5,7.5,Honda
1463,1463,Chevrolet Optra,Mumbai,2004,98798,Petrol,Manual,First,14.7,1599,104.0,5,1.5,Chevrolet
1464,1464,Audi Q5,Hyderabad,2016,43000,Diesel,Automatic,First,14.16,1968,174.3,5,39.5,Audi
1465,1465,Maruti Ritz,Hyderabad,2012,85112,Diesel,Manual,First,23.2,1248,73.94,5,3.39,Maruti
1466,1466,Mahindra Scorpio,Kochi,2018,37804,Diesel,Manual,First,15.4,2179,120.0,7,12.4,Mahindra
1467,1467,Maruti Ciaz,Chennai,2014,45000,Diesel,Manual,First,28.09,1248,88.5,5,6.85,Maruti
1468,1468,Toyota Corolla,Pune,2011,116000,Diesel,Manual,Second,21.43,1364,138.0,5,5.75,Toyota
1469,1469,Tata Indica,Chennai,2015,100073,Diesel,Manual,Second,25.0,1396,69.0,5,2.0,Tata
1470,1470,Maruti 800,Jaipur,2006,165000,Petrol,Manual,First,16.1,796,37.0,4,0.9,Maruti
1471,1471,Volkswagen Polo,Kolkata,2015,22000,Petrol,Manual,First,16.47,1198,74.0,5,3.8,Volkswagen
1472,1472,Hyundai Elantra,Delhi,2017,9500,Petrol,Automatic,First,14.62,1999,149.92,5,16.35,Hyundai
1473,1473,Toyota Fortuner,Hyderabad,2012,152000,Diesel,Automatic,First,11.5,2982,169.0,7,16.5,Toyota
1474,1474,Maruti Baleno,Coimbatore,2019,17705,Petrol,Manual,First,21.4,1197,83.1,5,8.7,Maruti
1475,1475,Maruti Baleno,Mumbai,2016,12000,Petrol,Manual,First,21.4,1197,83.1,5,6.1,Maruti
1476,1476,Mini Cooper,Hyderabad,2013,51000,Diesel,Automatic,First,23.8,1998,112.0,5,21.94,Mini
1477,1477,Mercedes-Benz S,Chennai,2009,42000,Diesel,Automatic,Second,13.0,2987,210.0,5,22.0,Mercedes-Benz
1478,1478,Maruti Alto,Delhi,2015,51000,Petrol,Manual,First,20.92,998,67.1,5,2.65,Maruti
1479,1479,Maruti Swift,Kochi,2017,42527,Petrol,Manual,First,20.4,1197,81.8,5,5.27,Maruti
1480,1480,Chevrolet Sail,Kolkata,2014,45000,Diesel,Manual,First,22.1,1248,74.0,5,2.48,Chevrolet
1481,1481,Toyota Innova,Kolkata,2011,70000,Diesel,Manual,First,12.8,2494,102.0,8,6.0,Toyota
1482,1482,Toyota Fortuner,Mumbai,2009,92000,Diesel,Manual,First,11.5,2982,171.0,7,8.9,Toyota
1483,1483,BMW 3,Hyderabad,2012,57156,Diesel,Automatic,Second,18.88,1995,184.0,5,18.0,BMW
1484,1484,Skoda Octavia,Coimbatore,2016,53211,Petrol,Manual,First,16.8,1395,138.02,5,11.64,Skoda
1485,1485,Toyota Fortuner,Kolkata,2019,80000,Diesel,Manual,First,11.5,2982,171.0,7,8.99,Toyota
1486,1486,Volkswagen Jetta,Bangalore,2009,74000,Diesel,Automatic,First,15.5,1896,105.0,5,5.25,Volkswagen
1487,1487,Hyundai i20,Kolkata,2011,37000,Diesel,Manual,First,23.0,1396,90.0,5,2.95,Hyundai
1488,1488,Tata Manza,Mumbai,2013,64000,Diesel,Manual,Second,21.02,1248,88.76,5,2.65,Tata
1489,1489,Volkswagen Vento,Pune,2013,57197,Petrol,Manual,First,15.04,1598,103.6,5,4.0,Volkswagen
1490,1490,Hyundai Creta,Chennai,2016,55000,Diesel,Automatic,First,17.6,1582,126.2,5,12.5,Hyundai
1491,1491,Maruti Ritz,Mumbai,2014,33000,Petrol,Manual,First,21.1,1197,85.8,5,3.25,Maruti
1492,1492,Honda CR-V,Delhi,2008,70000,Petrol,Manual,First,13.1,1997,141.1,5,4.0,Honda
1493,1493,Mahindra XUV500,Delhi,2012,75000,Diesel,Manual,Second,15.1,2179,140.0,7,6.25,Mahindra
1494,1494,Volkswagen Ameo,Jaipur,2016,58095,Diesel,Manual,First,21.66,1498,108.62,5,5.8,Volkswagen
1495,1495,Tata Zest,Kolkata,2015,7445,Petrol,Manual,First,17.57,1193,88.7,5,5.0,Tata
1496,1496,Jaguar XJ,Kochi,2016,17652,Diesel,Automatic,First,12.9,2993,270.88,5,58.73,Jaguar
1497,1497,Toyota Corolla,Kochi,2018,28321,Petrol,Automatic,First,14.28,1798,138.03,5,17.49,Toyota
1498,1498,Maruti A-Star,Pune,2011,69000,Petrol,Manual,Second,19.0,998,66.1,5,1.95,Maruti
1499,1499,Honda Accord,Mumbai,2007,80000,Petrol,Automatic,First,11.1,2354,142.0,5,3.0,Honda
1500,1500,Hyundai i20,Delhi,2014,42365,Petrol,Manual,First,17.0,1197,80.0,5,5.5,Hyundai
1501,1501,Toyota Fortuner,Delhi,2013,123000,Diesel,Automatic,First,12.55,2982,168.5,7,16.5,Toyota
1502,1502,Mercedes-Benz New,Mumbai,2011,40000,Petrol,Automatic,Second,11.74,1796,186.0,5,14.5,Mercedes-Benz
1503,1503,Maruti Baleno,Hyderabad,2016,30112,Diesel,Manual,First,27.39,1248,74.0,5,7.79,Maruti
1504,1504,Maruti Ertiga,Kochi,2017,43775,Diesel,Manual,First,20.77,1248,88.76,7,8.27,Maruti
1505,1505,Land Rover,Kochi,2019,26013,Diesel,Automatic,First,12.65,2993,255.0,5,97.07,Land
1506,1506,Chevrolet Optra,Mumbai,2012,56000,Petrol,Manual,First,12.9,1598,102.5,5,2.15,Chevrolet
1507,1507,Honda Civic,Hyderabad,2008,95000,Petrol,Automatic,Second,12.9,1799,130.0,5,3.0,Honda
1508,1508,BMW X3,Coimbatore,2014,41089,Diesel,Automatic,First,16.09,1995,184.0,5,28.79,BMW
1509,1509,Skoda Laura,Mumbai,2011,41988,Diesel,Automatic,First,20.0,1968,138.1,5,5.45,Skoda
1510,1510,Maruti Swift,Delhi,2013,72486,Diesel,Manual,First,23.4,1248,74.0,5,3.95,Maruti
1511,1511,Volvo V40,Pune,2013,92000,Diesel,Automatic,First,23.3,1984,150.0,5,16.0,Volvo
1512,1512,Maruti Swift,Delhi,2013,40000,Petrol,Manual,First,17.5,1298,85.8,5,4.25,Maruti
1513,1513,Land Rover,Bangalore,2014,56000,Diesel,Automatic,First,12.7,2179,187.7,5,34.5,Land
1514,1514,Honda Accord,Mumbai,2008,125000,Petrol,Automatic,Third,11.7,2354,177.6,5,2.6,Honda
1515,1515,Toyota Innova,Kochi,2017,29219,Diesel,Manual,First,12.99,2494,100.6,8,13.48,Toyota
1516,1516,Toyota Fortuner,Hyderabad,2018,39927,Diesel,Manual,First,12.55,2982,168.5,7,32.1,Toyota
1517,1517,Honda Jazz,Kochi,2018,38593,Petrol,Manual,First,18.7,1199,88.7,5,6.17,Honda
1518,1518,Honda City,Kolkata,2015,32000,Petrol,Manual,First,17.0,1497,118.0,5,5.5,Honda
1519,1519,Maruti Dzire,Hyderabad,2017,28226,Diesel,Automatic,First,28.4,1248,73.75,5,9.15,Maruti
1520,1520,Nissan Sunny,Pune,2014,95000,Diesel,Manual,First,21.64,1461,84.8,5,4.5,Nissan
1521,1521,Toyota Innova,Chennai,2014,194000,Diesel,Manual,First,12.99,2494,100.6,8,10.5,Toyota
1522,1522,Honda Brio,Coimbatore,2016,14821,Petrol,Manual,First,19.4,1198,86.8,5,5.37,Honda
1523,1523,Volkswagen Vento,Bangalore,2012,52000,Petrol,Manual,First,15.04,1598,103.6,5,5.45,Volkswagen
1524,1524,Mahindra XUV500,Mumbai,2016,33000,Diesel,Manual,First,16.0,2179,140.0,7,9.25,Mahindra
1525,1525,Ford EcoSport,Chennai,2016,29200,Diesel,Manual,First,23.0,1498,98.96,5,7.7,Ford
1526,1526,Skoda Yeti,Hyderabad,2012,99754,Diesel,Manual,First,17.72,1968,108.49,5,7.99,Skoda
1527,1527,Hyundai i10,Chennai,2012,49000,Petrol,Manual,First,20.36,1197,78.9,5,3.0,Hyundai
1528,1528,Toyota Innova,Hyderabad,2005,299322,Diesel,Manual,First,12.8,2494,102.0,8,4.0,Toyota
1529,1529,Tata Zest,Coimbatore,2018,38310,Diesel,Manual,First,20.65,1248,88.7,5,6.69,Tata
1530,1530,Maruti Swift,Delhi,2014,56000,Diesel,Manual,First,22.9,1248,74.0,5,4.25,Maruti
1531,1531,Skoda Rapid,Kolkata,2017,31300,Diesel,Automatic,First,21.72,1498,108.4,5,10.5,Skoda
1532,1532,Toyota Innova,Coimbatore,2019,11241,Diesel,Manual,First,13.68,2393,147.8,8,22.55,Toyota
1533,1533,Hyundai Verna,Pune,2014,48000,Petrol,Manual,Second,17.01,1591,121.3,5,5.2,Hyundai
1534,1534,Honda City,Coimbatore,2019,23882,Petrol,Manual,First,17.4,1497,117.3,5,11.87,Honda
1535,1535,Honda City,Hyderabad,2014,65000,Diesel,Manual,First,26.0,1498,98.6,5,6.99,Honda
1536,1536,Volkswagen Vento,Jaipur,2011,50000,Diesel,Manual,First,20.54,1598,103.6,5,5.0,Volkswagen
1537,1537,Audi Q5,Chennai,2014,25000,Diesel,Automatic,First,12.19,2967,236.0,5,44.0,Audi
1538,1538,Maruti Alto,Chennai,2015,21000,Petrol,Manual,First,22.74,796,47.3,5,2.79,Maruti
1539,1539,Tata Manza,Pune,2012,148000,Diesel,Manual,Second,21.12,1248,88.8,5,2.9,Tata
1540,1540,Hyundai Creta,Delhi,2016,68000,Petrol,Manual,First,15.29,1591,121.3,5,9.85,Hyundai
1541,1541,Mercedes-Benz GL-Class,Bangalore,2014,52000,Diesel,Automatic,First,12.0,2987,224.0,7,49.0,Mercedes-Benz
1542,1542,Mahindra Thar,Jaipur,2016,19000,Diesel,Manual,First,16.55,2498,105.0,6,9.25,Mahindra
1543,1543,Hyundai Verna,Mumbai,2011,74000,Diesel,Manual,Second,22.32,1582,126.3,5,3.75,Hyundai
1544,1544,Ford Aspire,Coimbatore,2017,30279,Diesel,Manual,First,26.1,1498,99.0,5,7.29,Ford
1545,1545,Mini Cooper,Mumbai,2016,20000,Diesel,Automatic,First,20.7,1496,113.98,4,23.5,Mini
1546,1546,Maruti Omni,Hyderabad,2013,34834,Petrol,Manual,First,14.0,796,35.0,5,2.6,Maruti
1547,1547,Mahindra Verito,Pune,2015,90000,Diesel,Manual,Second,21.03,1461,65.0,5,3.1,Mahindra
1548,1548,Mercedes-Benz E-Class,Coimbatore,2016,38730,Diesel,Automatic,First,14.21,2143,203.0,5,29.98,Mercedes-Benz
1549,1549,Renault Duster,Kochi,2016,57390,Diesel,Manual,First,19.01,1461,108.45,5,6.73,Renault
